Category,Keyword,Tweet_Website,Author_Name,Author_Web_Page_URL,Tweet_Timestamp,Tweet_Content,Tweet_Image_URL,Tweet_Video_URL,Tweet_AD,Company_Reply,Tweet_Number_of_Reviews,Tweet_Number_of_Retweets,Tweet_Number_of_Likes,Tweet_Number_of_Looks
Post&Comment,Burger King,https://twitter.com/0xCMO_Bro/status/1479502275953541126,CMO Bro | CM | Memelord wannabe,https://twitter.com/@0xCMO_Bro,2022-01-07T17:16:45.000Z,"Ran around town to get hired by McDonald’s. 

Everything filled the last few days. 

Burger King it is.",,"https://video.twimg.com/tweet_video/FIiZyOmXIAw4ZV5.mp4, ",False,,2,3,15,N/A
Post&Comment,Burger King,https://twitter.com/RandallUhrig/status/1479550817954902016,Meidas Rick,https://twitter.com/@RandallUhrig,2022-01-07T20:29:38.000Z,"Replying to 
@MeidasTouch",,"https://video.twimg.com/tweet_video/FIiZyOmXIAw4ZV5.mp4, ",False,,1,4,11,N/A
Post&Comment,Burger King,https://twitter.com/jabaridavis_VFL/status/1479459948111273996,Juice Davis,https://twitter.com/@jabaridavis_VFL,2022-01-07T14:28:33.000Z,"McDonald’s selling Patron as sprite! 
Burger King selling crab cakes! 
Taco Bell selling hot wings! 

2022 bout to be crazy!!",,"https://video.twimg.com/tweet_video/FIiZyOmXIAw4ZV5.mp4, ",False,,5,4,81,N/A
Post&Comment,Burger King,https://twitter.com/KimZimmerman1/status/1479580520703008770,Kim Zimmerman,https://twitter.com/@KimZimmerman1,2022-01-07T22:27:40.000Z,"Replying to 
@shannonrwatts",,"https://video.twimg.com/tweet_video/FIiZyOmXIAw4ZV5.mp4, ",False,,0,6,28,N/A
Post&Comment,Burger King,https://twitter.com/Dovetale5/status/1479596822897250309,Danielle Edwards,https://twitter.com/@Dovetale5,2022-01-07T23:32:26.000Z,"boys: we want burger king!
me: oh no...
boys: what?
me: I forgot my car is covered in snow
older: *chooses another restaurant that delivers* (I don't wanna shovel!)
younger: so who's gonna shovel?
me: umm...the magic fairy shoveler of snow
younger: sooo...mom?",,"https://video.twimg.com/tweet_video/FIiZyOmXIAw4ZV5.mp4, ",False,,3,0,13,N/A
Post&Comment,Burger King,https://twitter.com/FearedLeyendo/status/1479601572384583692,Legend,https://twitter.com/@FearedLeyendo,2022-01-07T23:51:19.000Z,Him RTing while he stuffs Burger King down his throat,"https://pbs.twimg.com/tweet_video_thumb/FIiZyOmXIAw4ZV5.jpg, ","https://video.twimg.com/tweet_video/FIiZyOmXIAw4ZV5.mp4, ",False,,1,1,2,N/A
Post&Comment,Burger King,https://twitter.com/jb36223052/status/1479500858182283267,hydroman,https://twitter.com/@jb36223052,2022-01-07T17:11:07.000Z,"Replying to 
@JennaEllisEsq",,"https://video.twimg.com/tweet_video/FIiZyOmXIAw4ZV5.mp4, ",False,,0,5,36,N/A
Post&Comment,Burger King,https://twitter.com/turnips_turnips/status/1479544549236260867,froot loop,https://twitter.com/@turnips_turnips,2022-01-07T20:04:43.000Z,I want power to go out at work but stay on at burger king. Manifesting,,"https://video.twimg.com/tweet_video/FIiZyOmXIAw4ZV5.mp4, ",False,,2,0,19,N/A
Post&Comment,Burger King,https://twitter.com/ddobison90/status/1479556430734704642,D O N T R A I L,https://twitter.com/@ddobison90,2022-01-07T20:51:56.000Z,Taco Bell got wings now so what Burger King is getting crab legs next,,"https://video.twimg.com/tweet_video/FIiZyOmXIAw4ZV5.mp4, ",False,,1,3,2,N/A
Post&Comment,Burger King,https://twitter.com/rxmancedawn/status/1479575114454872067,,https://twitter.com/@rxmancedawn,2022-01-07T22:06:11.000Z,Taco Bell selling wings reminds of that one time Burger King tried to sell Tacos,,"https://video.twimg.com/tweet_video/FIiZyOmXIAw4ZV5.mp4, ",False,,0,3,23,N/A
Post&Comment,Burger King,https://twitter.com/EmmainBC/status/1479494608417693700,"Emma, Naturally",https://twitter.com/@EmmainBC,2022-01-07T16:46:16.000Z,"a Burger King with “FLAME BROILED / FAITH BASED” on their sign is maybe the most American thing I’ve seen in my time back in America, and that’s saying something",,"https://video.twimg.com/tweet_video/FIiZyOmXIAw4ZV5.mp4, ",False,,1,0,3,N/A
Post&Comment,Burger King,https://twitter.com/BenPhillips2020/status/1479482489735462914,Ben_Phillips_,https://twitter.com/@BenPhillips2020,2022-01-07T15:58:07.000Z,"Who takes their Mrs to scotch corner services Burger King armed with champagne & flowers?. By ek they’re romantic up north! 
#thingsyouseeupnorth",,"https://video.twimg.com/tweet_video/FIiZyOmXIAw4ZV5.mp4, ",False,,1,1,20,N/A
Post&Comment,Burger King,https://twitter.com/kicherbande/status/1479526553981698053,mama_kicherbande,https://twitter.com/@kicherbande,2022-01-07T18:53:13.000Z,"Replying to 
@FuchsMami","https://pbs.twimg.com/media/FIhVj1cXoAUsDHn?format=jpg&name=small, ","https://video.twimg.com/tweet_video/FIiZyOmXIAw4ZV5.mp4, ",False,,1,0,6,N/A
Post&Comment,Burger King,https://twitter.com/wavyylol/status/1479505829606920204,,https://twitter.com/@wavyylol,2022-01-07T17:30:52.000Z,"Replying to 
@Rocket_Sledge
 @TheRetselm
 and 3 others",,"https://video.twimg.com/tweet_video/FIiZyOmXIAw4ZV5.mp4, ",False,,0,0,6,N/A
Post&Comment,Burger King,https://twitter.com/srlwhre/status/1479564713444970496,aviii,https://twitter.com/@srlwhre,2022-01-07T21:24:51.000Z,This remind me of when kehlani called me Cheektowns Finest for eating Burger King https://twitter.com/OKNoDontStop/status/1479306049085747202…,,"https://video.twimg.com/tweet_video/FIiZyOmXIAw4ZV5.mp4, ",False,,3,0,7,N/A
Post&Comment,Burger King,https://twitter.com/Starignite7/status/1479576807896752131,StarIgnite,https://twitter.com/@Starignite7,2022-01-07T22:12:54.000Z,"Replying to 
@Vaughanilla_",,"https://video.twimg.com/tweet_video/FIiZyOmXIAw4ZV5.mp4, ",False,,0,1,3,N/A
Post&Comment,Burger King,https://twitter.com/davejohno9/status/1479536273266286599,DAVE JOHNO,https://twitter.com/@davejohno9,2022-01-07T19:31:50.000Z,"Adidas over Nike
Pepsi over Coke
Burger King over Maccies

And definitely the FA Cup on the BBC over ITV",,"https://video.twimg.com/tweet_video/FIiZyOmXIAw4ZV5.mp4, ",False,,2,0,7,N/A
Post&Comment,Burger King,https://twitter.com/R_LopezComedy/status/1479493622668140544,Randall “RX” Lopez,https://twitter.com/@R_LopezComedy,2022-01-07T16:42:21.000Z,Somebody said “Now burger king talking about they adding pot roast to the menu”,,"https://video.twimg.com/tweet_video/FIiZyOmXIAw4ZV5.mp4, ",False,,0,3,2,N/A
Post&Comment,Burger King,https://twitter.com/itsa_sage/status/1479538680746422277,𝖘𝖆𝖌𝖊,https://twitter.com/@itsa_sage,2022-01-07T19:41:24.000Z,"To all Burger King lovers, the prices gone up between $5-$15+... On everything.  inflation",,"https://video.twimg.com/tweet_video/FIiZyOmXIAw4ZV5.mp4, ",False,,1,1,7,N/A
Post&Comment,Burger King,https://twitter.com/snchalmers79/status/1479569635821424644,Super Nintendo Chalmers,https://twitter.com/@snchalmers79,2022-01-07T21:44:24.000Z,I’d like more people to embrace the basic fact that this entire pandemic is being dragged out because people need to go to Applebee’s or Friday’s or Subway or Burger King. They need to go to those places so they can shit on wage workers and feel better about themselves.,,"blob:https://twitter.com/6024e893-2ec8-4119-828a-71049d13473d, ",False,,2,6,12,N/A
Post&Comment,Burger King,https://twitter.com/Percs_n_caicos/status/1479525937335214086,Chic gooch,https://twitter.com/@Percs_n_caicos,2022-01-07T18:50:46.000Z,Burger King wild for this ad. What else he getting other than delivery some dick? I see that neyo shine on his lips,"https://pbs.twimg.com/media/FIhU_-ZUYAIk1Vo?format=jpg&name=small, ","blob:https://twitter.com/6024e893-2ec8-4119-828a-71049d13473d, ",False,,0,0,6,N/A
Post&Comment,Burger King,https://twitter.com/DefensiveGun/status/1479577994070921217,Defensive Gun Use,https://twitter.com/@DefensiveGun,2022-01-07T22:17:37.000Z,"Evidence indicates a 16-year-old Burger King employee was unintentionally shot and killed by her co-worker as he tried to stop a burglary (Milwaukee, Wis., 1/2): #GunSense #GunsDontMakeUsSafer",,"blob:https://twitter.com/6024e893-2ec8-4119-828a-71049d13473d, ",False,,0,4,4,N/A
Post&Comment,Burger King,https://twitter.com/GoldenBrownAri1/status/1479497623153385478,Purple Squirrel,https://twitter.com/@GoldenBrownAri1,2022-01-07T16:58:15.000Z,"I can feel them coming back! MAGIC!
Don't forget what Steve said, don't become the Burger King! But don't forget your lessons either 
 (Pppssttt, you're inherently valuable and Unconditionally loved. Don't forget it). 
@StevesLoveTarot
 @sexysoultribe","https://pbs.twimg.com/ext_tw_video_thumb/1479497574939717636/pu/img/qpk7gralunBfTDnf.jpg, ","blob:https://twitter.com/6024e893-2ec8-4119-828a-71049d13473d, ",False,,2,4,29,N/A
Post&Comment,Burger King,https://twitter.com/ayohvnna/status/1479545768730148872,Loner Hanna,https://twitter.com/@ayohvnna,2022-01-07T20:09:34.000Z,"if you willingly eat Burger King, don’t worry about what’s in the vaccine.",,"blob:https://twitter.com/6024e893-2ec8-4119-828a-71049d13473d, ",False,,1,0,3,N/A
Post&Comment,Burger King,https://twitter.com/sryimcrazy/status/1479581949597466624,D,https://twitter.com/@sryimcrazy,2022-01-07T22:33:20.000Z,Had the roadhouse crispy chicken from burger king for the first time today and now why i feel like burger king is slept on,"https://pbs.twimg.com/media/FIiH8UQXEAYzbDn?format=jpg&name=360x360, ","blob:https://twitter.com/6024e893-2ec8-4119-828a-71049d13473d, ",False,,2,0,1,N/A
Post&Comment,Burger King,https://twitter.com/NeilNevins/status/1479536453348585472,Blake ™,https://twitter.com/@NeilNevins,2022-01-07T19:32:33.000Z,"""when you're there, you're family. but when you are here...here...you are a king""

pitched commercial for Burger King where they blow up an Olive Garden",,"blob:https://twitter.com/6024e893-2ec8-4119-828a-71049d13473d, ",False,,1,1,18,N/A
Post&Comment,Burger King,https://twitter.com/shpeeven/status/1479521772873596932,shpee,https://twitter.com/@shpeeven,2022-01-07T18:34:13.000Z,never shouldve ordered that burger king ayahuasca,,"blob:https://twitter.com/6024e893-2ec8-4119-828a-71049d13473d, ",False,,0,0,16,N/A
Post&Comment,Burger King,https://twitter.com/MrsGtweets20/status/1479540790221234177,MrsG@home,https://twitter.com/MrsG@home,2022-01-07T19:49:47.000Z,Our little town is playing a big football team tonight - this is the drive through Burger King….,"https://pbs.twimg.com/media/FIhigVwX0AM59DF?format=jpg&name=small, ","blob:https://twitter.com/6024e893-2ec8-4119-828a-71049d13473d, ",False,,0,0,6,N/A
Post&Comment,Burger King,https://twitter.com/NanoNateTV/status/1479555923429388289,nano,https://twitter.com/@NanoNateTV,2022-01-07T20:49:55.000Z,i’m at burger king  with my burger queen  can I get a larger fry  she’s vegan please  so don’t put no cheese  with honey mustard on the side,,"blob:https://twitter.com/6024e893-2ec8-4119-828a-71049d13473d, ",False,,0,0,8,N/A
Post&Comment,Burger King,https://twitter.com/ughyoonies/status/1479579966891339782,⁹Kankri is listening to D-Day⁷,https://twitter.com/@ughyoonies,2022-01-07T22:25:28.000Z,"Replying to 
@geminiicap
 and 
@keyon",,"blob:https://twitter.com/6024e893-2ec8-4119-828a-71049d13473d, ",False,,0,0,20,N/A
Post&Comment,Burger King,https://twitter.com/MirceaC_/status/1479526261831700485,Mircea,https://twitter.com/@MirceaC_,2022-01-07T18:52:03.000Z,"Don't be demoralized when you see this kind of tweets from #crypto traders.

They mainly suggest one alternative, McDonald's, but the options are so much broader:

KFC, Burger King, Pizza Hut just to name a few..",,"blob:https://twitter.com/6024e893-2ec8-4119-828a-71049d13473d, ",False,,4,1,7,N/A
Post&Comment,Burger King,https://twitter.com/FredSaragoca/status/1479472527051309060,Frederico Saragoça,https://twitter.com/@FredSaragoca,2022-01-07T15:18:32.000Z,"Replying to 
@MissBounty",,,False,,0,0,13,N/A
Post&Comment,Burger King,https://twitter.com/Metal_Jo85/status/1479544472631402503,Jo,https://twitter.com/@Metal_Jo85,2022-01-07T20:04:25.000Z,"Replying to 
@iain_reynolds",,,False,,3,0,4,N/A
Post&Comment,Burger King,https://twitter.com/DanielLockie1/status/1479573064799211530,Daniel Lockie,https://twitter.com/@DanielLockie1,2022-01-07T21:58:02.000Z,It’s gonna take me a bit to get past this. What an embarrassment. That’s my all time favorite Bear and you offer the guy 15 an hour?! What is he a manager at Burger King for Christ’s sake?!,,,False,,0,0,8,N/A
Post&Comment,Burger King,https://twitter.com/MisterRatt/status/1479448650799804416,matt ratt,https://twitter.com/@MisterRatt,2022-01-07T13:43:39.000Z,"Also, to all the people in the replies and QT's offended by the ""Liquid Smoke""... I got some real bad news about Burger King you need to hear (and all barbecue food that's not served to you from a barbecue).",,,False,,1,0,9,N/A
Post&Comment,Burger King,https://twitter.com/rhodeislander/status/1479494541254311942,Rhode Islander,https://twitter.com/@rhodeislander,2022-01-07T16:46:00.000Z,"If there's only one good thing about the entire C19 debacle, it's the massively heightened awareness that Sonia Sotomayor isn't qualified to be the breakfast shift manager at a Burger King, let alone a Supreme Court justice.

She's dumber than a bagful of hammers.",,,False,,1,1,3,N/A
Post&Comment,Burger King,https://twitter.com/chasebabiex/status/1479482036721262594,R| Fanpage,https://twitter.com/@chasebabiex,2022-01-07T15:56:19.000Z,"I am so proud of him <33 he has a nail line, an album, a burger king meal, a Netflix show and sm more. I am so beyond happy for him. Keep making us proud rockstar. We love you","https://pbs.twimg.com/media/FIgtEetXEAoxWMY?format=jpg&name=900x900, ",,False,,0,0,6,N/A
Post&Comment,Burger King,https://twitter.com/clarescastle/status/1479546486421602319,Clarissa Reilly,https://twitter.com/@clarescastle,2022-01-07T20:12:25.000Z,Then does everything he can to promote Burger King.,,,False,,0,0,4,N/A
Post&Comment,Burger King,https://twitter.com/dougbies/status/1479570217256861697,Doug Bies,https://twitter.com/@dougbies,2022-01-07T21:46:43.000Z,Sorry I didn’t text you back I was busy liking pictures of Burger King on Instagram,,,False,,1,0,10,N/A
Post&Comment,Burger King,https://twitter.com/willforthrill/status/1479515468167880704,willforthrill,https://twitter.com/@willforthrill,2022-01-07T18:09:10.000Z,Chick-Fil-A and In-N-Out both have good service but the vibes are downright evil. Give me Burger King or Arby’s intellectually honest subpar service and sloppy presentation every day of the week.,,"blob:https://twitter.com/07c15eb4-9872-4fe1-9ee4-e0e0bc701cc8, ",False,,0,0,4,N/A
Post&Comment,Burger King,https://twitter.com/MellyGraphics/status/1479594264594198530,Melly✮,https://twitter.com/@MellyGraphics,2022-01-07T23:22:16.000Z,Wtf burger King have crab legs now??,,"blob:https://twitter.com/07c15eb4-9872-4fe1-9ee4-e0e0bc701cc8, ",False,,0,0,3,N/A
Post&Comment,Burger King,https://twitter.com/JustCallmeBHunt/status/1479479717770272769,Detroit Griot,https://twitter.com/@JustCallmeBHunt,2022-01-07T15:47:06.000Z,"Burger King selling tacos, Taco Bell selling wings, and White Castle selling breakfast. It’s wild out here.",,"blob:https://twitter.com/07c15eb4-9872-4fe1-9ee4-e0e0bc701cc8, ",False,,1,2,2,N/A
Post&Comment,Burger King,https://twitter.com/NeilNevins/status/1479537955622383617,Blake ™,https://twitter.com/@NeilNevins,2022-01-07T19:38:31.000Z,they told me the Olive Garden to Burger King consumer pipeline wasn't as closely connected as i was making it out to be,,"blob:https://twitter.com/07c15eb4-9872-4fe1-9ee4-e0e0bc701cc8, ",False,,0,0,6,N/A
Post&Comment,Burger King,https://twitter.com/ShortnBluntTho/status/1479504865462267910,©anines tho™ ᕕ( ᐛ )ᕗ,https://twitter.com/@ShortnBluntTho,2022-01-07T17:27:02.000Z,"Replying to 
@CarnivoreTrue",,"blob:https://twitter.com/07c15eb4-9872-4fe1-9ee4-e0e0bc701cc8, ",False,,0,0,8,N/A
Post&Comment,Burger King,https://twitter.com/KristinBingham/status/1479502290235146242,Kristin Siân Bingham,https://twitter.com/@KristinBingham,2022-01-07T17:16:48.000Z,This tunnel looks like my worst nightmare. Like when you get stuck in the tunnel slide at Burger King because all the kids piled in and one kid is just sitting at the bottom but kids keep sliding down and now you’re stuck in the middle and the employees can’t hear you screaming f,"https://pbs.twimg.com/ext_tw_video_thumb/1479086676555280389/pu/img/JwafVm4AFAUETUJW.jpg, ","blob:https://twitter.com/07c15eb4-9872-4fe1-9ee4-e0e0bc701cc8, ",False,,1,0,4,N/A
Post&Comment,Burger King,https://twitter.com/jackremmington/status/1479497881379909637,jack rem x,https://twitter.com/@jackremmington,2022-01-07T16:59:17.000Z,Genuinely my life events are now to be ordered as pre or post Burger King Vegan Nuggets cos they were life changing,,"blob:https://twitter.com/07c15eb4-9872-4fe1-9ee4-e0e0bc701cc8, ",False,,1,0,76,N/A
Post&Comment,Burger King,https://twitter.com/shannonrwatts/status/1479573841202409472,Shannon Watts,https://twitter.com/@shannonrwatts,2022-01-07T22:01:07.000Z,"Milwaukee police just released a description of the suspect wanted for shooting and killing Niesha Harris-Brazell, 16, who was working the drive-thru at a Burger King when she was fatally shot by a man trying to rob the fast food restaurant. #wileg",,"blob:https://twitter.com/07c15eb4-9872-4fe1-9ee4-e0e0bc701cc8, ",False,,5,79,127,N/A
Post&Comment,Burger King,https://twitter.com/jackremmington/status/1479503985698562048,jack rem x,https://twitter.com/@jackremmington,2022-01-07T17:23:32.000Z,"If you’re not a vegan too, the spicy mayo is EXCEPTIONAL.
Burger King do plant based sooooo well - I know the Plant Whopper isn’t vegan cos cooked on same grill as the meat but it’s breathtaking",,"blob:https://twitter.com/07c15eb4-9872-4fe1-9ee4-e0e0bc701cc8, ",False,,1,0,49,N/A
Post&Comment,Burger King,https://twitter.com/WalesOnline/status/1479403317436506112,WalesOnline,https://twitter.com/@WalesOnline,2022-01-07T10:43:31.000Z,"Burger King, McDonald's and KFC all have new vegan options 
@gourmetgorro
 went to try them out. There was a clear winner and one he won't be trying again...

http://bit.ly/3q1dtL8","https://pbs.twimg.com/media/FIfleNDXMAA55FW?format=jpg&name=small, ","blob:https://twitter.com/07c15eb4-9872-4fe1-9ee4-e0e0bc701cc8, ",False,,4,1,14,N/A
Post&Comment,Burger King,https://twitter.com/andrewrowan128/status/1479501237422862336,Andrew Rowan,https://twitter.com/@andrewrowan128,2022-01-07T17:12:37.000Z,"An Evanston city staff committee voted Wednesday to recommend the City Council approve a proposed 11-story research and office development at 1740 Orrington Ave, the site of the old Burger King.  https://evanstonnow.com/life-sciences-office-tower-plan-advances/?utm_source=Evanston+Now+updates&utm_campaign=1cfc451ffc-MIDDAY&utm_medium=email&utm_term=0_01ae1e19d4-1cfc451ffc-243386028…","https://pbs.twimg.com/media/FIg-DYbWYAgc9KR?format=jpg&name=small, https://pbs.twimg.com/media/FIg-RT3WYAoMXqI?format=jpg&name=small, ","blob:https://twitter.com/07c15eb4-9872-4fe1-9ee4-e0e0bc701cc8, ",False,,0,0,2,N/A
Post&Comment,Burger King,https://twitter.com/PaypaTreal/status/1479817663954055168,TheOneAndOnly,https://twitter.com/@PaypaTreal,2022-01-08T14:09:59.000Z,"Burger King had tacos, Taco Bell got wings. What’s next? UHaul gone start selling steaks",,"blob:https://twitter.com/470abd70-fbb2-4c13-b5f2-4ef18ecd0f48, https://video.twimg.com/tweet_video/FIlLiPSWUAQY5Kn.mp4, blob:https://twitter.com/a925f714-5178-4b96-b48c-41196ad8ebad, ",False,,2,12,50,N/A
Post&Comment,Burger King,https://twitter.com/_BobieK/status/1479815918683398147,KAY.,https://twitter.com/@_BobieK,2022-01-08T14:03:03.000Z,Burger King or sushi?,,"blob:https://twitter.com/470abd70-fbb2-4c13-b5f2-4ef18ecd0f48, https://video.twimg.com/tweet_video/FIlLiPSWUAQY5Kn.mp4, blob:https://twitter.com/a925f714-5178-4b96-b48c-41196ad8ebad, ",False,,10,1,5,N/A
Post&Comment,Burger King,https://twitter.com/fuckjagan/status/1479851504580317185,؟؟؟,https://twitter.com/@fuckjagan,2022-01-08T16:24:27.000Z,taco bell wings or burger king ox tails for lunch,,"blob:https://twitter.com/470abd70-fbb2-4c13-b5f2-4ef18ecd0f48, https://video.twimg.com/tweet_video/FIlLiPSWUAQY5Kn.mp4, blob:https://twitter.com/a925f714-5178-4b96-b48c-41196ad8ebad, ",False,,2,3,4,N/A
Post&Comment,Burger King,https://twitter.com/cruelpractice/status/1479927375244763136,,https://twitter.com/@cruelpractice,2022-01-08T21:25:56.000Z,what do i get from burger king QUICK,,"blob:https://twitter.com/470abd70-fbb2-4c13-b5f2-4ef18ecd0f48, https://video.twimg.com/tweet_video/FIlLiPSWUAQY5Kn.mp4, blob:https://twitter.com/a925f714-5178-4b96-b48c-41196ad8ebad, ",False,,7,0,7,N/A
Post&Comment,Burger King,https://twitter.com/BurgerKingGhana/status/1479851919204102149,Burger King,https://twitter.com/@BurgerKingGhana,2022-01-08T16:26:06.000Z,"Hello Dansoman, the KING  is almost home with the Whopper and more!   .
Your Burger King cravings are going to be satisfied soon . Stay tuned and FOLLOW the KING for updates!",,"blob:https://twitter.com/470abd70-fbb2-4c13-b5f2-4ef18ecd0f48, https://video.twimg.com/tweet_video/FIlLiPSWUAQY5Kn.mp4, blob:https://twitter.com/a925f714-5178-4b96-b48c-41196ad8ebad, ",False,,0,8,6,N/A
Post&Comment,Burger King,https://twitter.com/NewYorkGuynow/status/1479886235669872644,Shawn from WNY.,https://twitter.com/@NewYorkGuynow,2022-01-08T18:42:28.000Z,"Burger King is better than McDonald's.

There,I said it!",,"blob:https://twitter.com/470abd70-fbb2-4c13-b5f2-4ef18ecd0f48, https://video.twimg.com/tweet_video/FIlLiPSWUAQY5Kn.mp4, blob:https://twitter.com/a925f714-5178-4b96-b48c-41196ad8ebad, ",False,,6,0,10,N/A
Post&Comment,Burger King,https://twitter.com/rositriana_/status/1479797011461332994,Rosi,https://twitter.com/@rositriana_,2022-01-08T12:47:55.000Z,Vamos a come burger King,"https://pbs.twimg.com/tweet_video_thumb/FIlLiPSWUAQY5Kn.jpg, ","blob:https://twitter.com/470abd70-fbb2-4c13-b5f2-4ef18ecd0f48, https://video.twimg.com/tweet_video/FIlLiPSWUAQY5Kn.mp4, blob:https://twitter.com/a925f714-5178-4b96-b48c-41196ad8ebad, ",False,,1,0,8,N/A
Post&Comment,Burger King,https://twitter.com/Phillip_J_Fly/status/1479955830640463874,hilli André,https://twitter.com/@Phillip_J_Fly,2022-01-08T23:19:00.000Z,"Replying to 
@imanii_faith","https://pbs.twimg.com/ext_tw_video_thumb/1479955796213514244/pu/img/BDS2LlKNHQTMYjNE.jpg, ","blob:https://twitter.com/470abd70-fbb2-4c13-b5f2-4ef18ecd0f48, https://video.twimg.com/tweet_video/FIlLiPSWUAQY5Kn.mp4, blob:https://twitter.com/a925f714-5178-4b96-b48c-41196ad8ebad, ",False,,1,0,35,N/A
Post&Comment,Burger King,https://twitter.com/PorygonTea/status/1479875752757583873,Pussy Facing the World,https://twitter.com/@PorygonTea,2022-01-08T18:00:48.000Z,Not Seulgi with that sad Burger King crown on. SM entertainment you will pay for the things you have put my sister through,"https://pbs.twimg.com/media/FIkFGioWYAAiA0D?format=jpg&name=small, ","blob:https://twitter.com/470abd70-fbb2-4c13-b5f2-4ef18ecd0f48, https://video.twimg.com/tweet_video/FIlLiPSWUAQY5Kn.mp4, blob:https://twitter.com/a925f714-5178-4b96-b48c-41196ad8ebad, ",False,,1,47,288,N/A
Post&Comment,Burger King,https://twitter.com/realAlita/status/1479936984684859393,President of Türkiye,https://twitter.com/@realAlita,2022-01-08T22:04:07.000Z,I'm hungry I want burger King but it's 1am help,,"blob:https://twitter.com/470abd70-fbb2-4c13-b5f2-4ef18ecd0f48, https://video.twimg.com/tweet_video/FIlLiPSWUAQY5Kn.mp4, blob:https://twitter.com/a925f714-5178-4b96-b48c-41196ad8ebad, ",False,,5,0,15,N/A
Post&Comment,Burger King,https://twitter.com/iPromoteHate/status/1479934128434954256,DANIEL,https://twitter.com/@iPromoteHate,2022-01-08T21:52:46.000Z,Taco Bell leaving Quebec ? TAKE BURGER KING TOO . Ain’t nobody eating them $1 mystery meat nuggets.,,"blob:https://twitter.com/470abd70-fbb2-4c13-b5f2-4ef18ecd0f48, https://video.twimg.com/tweet_video/FIlLiPSWUAQY5Kn.mp4, blob:https://twitter.com/a925f714-5178-4b96-b48c-41196ad8ebad, ",False,,1,1,13,N/A
Post&Comment,Burger King,https://twitter.com/FrankMeadows84/status/1479940396750753793,Frank O’nealMeadows,https://twitter.com/@FrankMeadows84,2022-01-08T22:17:41.000Z,I just ate Burger King now I gotta lift weights.,,"blob:https://twitter.com/470abd70-fbb2-4c13-b5f2-4ef18ecd0f48, https://video.twimg.com/tweet_video/FIlLiPSWUAQY5Kn.mp4, blob:https://twitter.com/a925f714-5178-4b96-b48c-41196ad8ebad, ",False,,3,0,9,N/A
Post&Comment,Burger King,https://twitter.com/Nannook2021/status/1479853395376812035,Nannook Polar Bear W,https://twitter.com/@Nannook2021,2022-01-08T16:31:58.000Z,"Good morning my wonderful friends! Hope your snoozles were great! I have already today, chased down a burger king cup! It died a glorious death! 2 big leaves that were acting way to suspicious and getting to close to my Mom! What have you done today?","https://pbs.twimg.com/media/FIl-0amXoAEvT8E?format=jpg&name=small, ","blob:https://twitter.com/470abd70-fbb2-4c13-b5f2-4ef18ecd0f48, https://video.twimg.com/tweet_video/FIlLiPSWUAQY5Kn.mp4, blob:https://twitter.com/a925f714-5178-4b96-b48c-41196ad8ebad, ",False,,5,5,64,N/A
Post&Comment,Burger King,https://twitter.com/MikeyNog/status/1479879514356215811,Mike N.,https://twitter.com/@MikeyNog,2022-01-08T18:15:45.000Z,I’m actually OK with the Q-idiots taking viagra to “save their lives”. Now I just avoid the dudes with boners at Burger King.,,"blob:https://twitter.com/470abd70-fbb2-4c13-b5f2-4ef18ecd0f48, https://video.twimg.com/tweet_video/FIlLiPSWUAQY5Kn.mp4, blob:https://twitter.com/a925f714-5178-4b96-b48c-41196ad8ebad, ",False,,7,5,32,N/A
Post&Comment,Burger King,https://twitter.com/qttorii/status/1479908561123749890,tori,https://twitter.com/@qttorii,2022-01-08T20:11:11.000Z,as a human being why are you eating at burger king,,"blob:https://twitter.com/a925f714-5178-4b96-b48c-41196ad8ebad, ",False,,0,1,6,N/A
Post&Comment,Burger King,https://twitter.com/jayhawk4family/status/1479814466816651264,Jayhawk4family,https://twitter.com/@jayhawk4family,2022-01-08T13:57:17.000Z,"Replying to 
@MavenOfMayhem",,"blob:https://twitter.com/a925f714-5178-4b96-b48c-41196ad8ebad, ",False,,1,4,68,N/A
Post&Comment,Burger King,https://twitter.com/NationSakura/status/1479808354499317771,Sakura,https://twitter.com/@NationSakura,2022-01-08T13:32:59.000Z,"Released today.

Burger King building from Telford England & Swanage Pier asset collection set

https://steamcommunity.com/sharedfiles/filedetails/?id=2712368000…

https://steamcommunity.com/sharedfiles/filedetails/?id=2532730726…","https://pbs.twimg.com/media/FIlVR7_XsAUfacB?format=png&name=360x360, https://pbs.twimg.com/media/FIlVTzwXIAUzmrL?format=jpg&name=360x360, https://pbs.twimg.com/media/FIlVZ93WUAAjLaN?format=png&name=360x360, https://pbs.twimg.com/media/FIlVcGnWUAAskYk?format=jpg&name=360x360, ","blob:https://twitter.com/a925f714-5178-4b96-b48c-41196ad8ebad, ",False,,2,5,20,N/A
Post&Comment,Burger King,https://twitter.com/mohsinnnmk/status/1479947198603436035,LordMk,https://twitter.com/@mohsinnnmk,2022-01-08T22:44:42.000Z,"Why is it called burger king?

Why not burger balls",,"blob:https://twitter.com/a925f714-5178-4b96-b48c-41196ad8ebad, ",False,,1,0,8,N/A
